Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Engagement_Score,Average_Marks,Risk_Level
19,82,2,0,1,7,57,2,1,1,2,2,1,1,3,0,1,2,1,67,50.5,62.0,Low Risk
20,68,2,2,1,7,80,1,1,0,1,2,0,1,4,0,1,2,0,63,44.0,71.5,Low Risk
23,94,2,1,1,10,91,0,1,1,2,2,1,1,3,0,1,2,1,71,58.5,81.0,Low Risk
20,70,2,2,1,6,78,0,1,0,2,2,0,2,2,0,0,2,0,66,45.0,72.0,Low Risk
23,69,2,2,1,6,58,0,1,0,2,2,1,1,1,0,2,2,0,65,46.0,61.5,Low Risk
20,79,0,2,1,7,83,0,1,2,2,2,1,2,2,0,1,1,0,69,49.5,76.0,Low Risk
8,80,0,1,0,6,52,0,1,2,2,2,1,2,1,0,1,2,0,63,44.0,57.5,Low Risk
14,69,2,2,1,5,92,0,1,3,1,1,1,0,2,0,2,1,0,64,41.5,78.0,Low Risk
19,71,0,0,0,5,96,0,1,2,1,2,0,1,0,1,0,2,0,67,45.0,81.5,Low Risk
13,67,2,2,1,6,80,0,1,1,1,0,1,0,2,0,1,1,1,62,40.0,71.0,Low Risk
24,89,2,1,1,6,94,1,1,2,2,2,1,1,2,0,1,0,1,68,56.5,81.0,Low Risk
27,78,0,2,0,7,61,2,0,1,1,2,1,0,3,0,1,1,0,66,52.5,63.5,Low Risk
19,89,2,0,1,4,66,1,1,1,1,2,1,2,1,0,2,2,0,69,54.0,67.5,Low Risk
29,89,2,1,1,8,89,1,1,1,2,0,0,1,4,0,1,1,1,71,59.0,80.0,Low Risk
21,66,2,2,1,6,74,2,1,2,2,0,0,1,4,0,1,2,0,66,43.5,70.0,Low Risk
18,99,2,2,0,6,67,2,1,5,1,2,1,2,3,0,2,2,0,72,58.5,69.5,Low Risk
16,93,2,2,1,8,58,2,1,1,0,0,1,2,4,0,0,2,0,70,54.5,64.0,Low Risk
18,68,1,2,0,8,91,0,1,1,1,0,0,1,3,0,2,2,0,65,43.0,78.0,Low Risk
18,67,0,2,0,6,51,2,1,0,2,0,1,2,2,0,0,2,0,64,42.5,57.5,Low Risk
21,65,2,2,1,8,67,2,1,1,1,2,1,2,2,0,0,1,1,63,43.0,65.0,Low Risk
21,66,2,2,0,9,62,1,0,3,2,2,0,2,2,0,1,2,1,63,43.5,62.5,Low Risk
20,90,1,2,0,5,56,2,0,3,2,2,1,2,2,0,1,1,1,66,55.0,61.0,Low Risk
23,79,0,0,1,8,59,1,1,1,1,0,1,0,4,0,0,1,1,68,51.0,63.5,Low Risk
27,91,2,0,1,5,75,1,1,1,0,0,1,1,4,0,0,2,1,74,59.0,74.5,Low Risk
26,90,0,0,0,9,71,1,1,0,0,1,0,0,2,0,0,2,0,71,58.0,71.0,Low Risk
11,84,0,2,1,6,76,0,1,3,1,0,1,0,3,0,1,1,0,67,47.5,71.5,Low Risk
5,87,0,1,0,6,86,2,1,2,2,0,1,2,3,0,2,2,0,66,46.0,76.0,Low Risk
26,61,0,2,1,9,95,2,1,0,2,2,0,0,6,0,0,2,1,67,43.5,81.0,Low Risk
12,72,1,0,1,8,56,0,1,3,1,2,1,2,1,1,1,1,1,62,42.0,59.0,Low Risk
19,86,2,1,0,6,54,1,1,1,0,0,0,2,5,0,2,2,1,68,52.5,61.0,Low Risk
13,60,2,2,1,7,66,2,1,2,1,2,1,2,3,0,2,2,1,62,36.5,64.0,Low Risk
9,61,0,2,1,6,77,1,0,1,0,2,0,1,2,0,1,2,1,82,35.0,79.5,Low Risk
23,94,0,2,0,5,55,0,1,2,2,2,1,2,2,1,1,2,1,70,58.5,62.5,Low Risk
25,87,0,2,0,7,86,2,1,4,2,1,0,0,2,0,0,2,1,72,56.0,79.0,Low Risk
17,71,1,0,1,6,78,1,1,0,2,2,1,2,4,0,0,2,0,64,44.0,71.0,Low Risk
4,88,2,0,0,6,87,1,1,1,2,0,1,1,4,0,0,2,1,66,46.0,76.5,Low Risk
17,92,2,2,1,9,68,0,1,0,2,1,0,2,3,0,0,2,0,68,54.5,68.0,Low Risk
22,72,1,2,0,6,70,1,1,1,0,2,1,1,3,0,2,0,1,64,47.0,67.0,Low Risk
11,61,1,2,1,7,90,0,1,0,2,0,1,1,3,0,1,2,0,61,36.0,75.5,Low Risk
21,97,2,2,1,9,63,2,1,0,2,2,1,2,1,0,1,1,1,69,59.0,66.0,Low Risk
20,74,0,0,0,7,69,1,1,2,0,0,0,1,2,0,0,2,1,68,47.0,68.5,Low Risk
23,64,2,2,0,6,51,2,1,1,2,2,1,2,5,0,0,2,1,64,43.5,57.5,Low Risk
21,80,2,0,0,7,78,2,1,1,1,0,0,0,4,0,1,1,0,67,50.5,72.5,Low Risk
14,91,2,2,1,8,93,2,1,0,2,2,1,1,3,0,1,1,1,67,52.5,80.0,Low Risk
27,69,2,2,0,8,51,2,1,1,0,2,1,0,2,0,1,2,1,65,48.0,58.0,Low Risk
19,71,0,2,1,10,81,2,1,2,2,0,1,2,3,0,1,2,0,68,45.0,74.5,Low Risk
20,70,2,0,1,6,92,2,1,2,2,1,1,2,3,0,1,2,1,67,45.0,79.5,Low Risk
17,68,2,0,1,5,66,2,1,1,0,2,1,0,4,0,1,2,1,64,42.5,65.0,Low Risk
15,83,0,0,1,8,100,2,1,0,2,2,1,2,3,0,0,2,0,70,49.0,85.0,Low Risk
19,97,2,0,0,7,53,2,1,2,1,1,0,1,3,0,0,1,1,69,58.0,61.0,Low Risk
30,66,2,0,0,7,61,1,1,0,0,0,0,2,2,0,1,0,1,66,48.0,63.5,Low Risk
12,99,1,2,0,6,94,2,1,2,2,2,1,1,3,0,2,1,1,69,55.5,81.5,Low Risk
10,98,1,2,1,6,65,2,1,1,1,0,0,2,2,0,1,2,1,66,54.0,65.5,Low Risk
29,95,0,2,1,7,91,1,1,1,1,2,1,1,3,0,1,1,0,73,62.0,82.0,Low Risk
19,69,2,2,1,6,67,2,0,4,0,0,0,2,4,0,2,1,1,66,44.0,66.5,Low Risk
16,85,2,0,1,7,91,0,1,0,2,2,1,1,2,0,2,1,1,69,50.5,80.0,Low Risk
26,90,2,1,1,7,84,1,1,1,2,2,1,2,3,0,1,1,1,70,58.0,77.0,Low Risk
16,99,0,2,1,5,73,0,1,1,2,2,0,2,5,1,0,0,1,71,57.5,72.0,Low Risk
31,67,1,0,1,5,76,2,1,2,2,0,1,2,4,0,0,2,1,70,49.0,73.0,Low Risk
24,91,0,1,1,6,59,2,1,0,1,2,0,1,4,0,1,2,1,69,57.5,64.0,Low Risk
17,74,2,2,0,9,56,2,1,1,2,0,0,0,3,0,1,1,1,63,45.5,59.5,Low Risk
33,67,0,2,1,6,86,2,1,4,2,0,1,2,3,1,1,2,0,71,50.0,78.5,Low Risk
16,77,0,0,0,7,92,1,1,2,2,2,1,0,2,0,0,2,1,67,46.5,79.5,Low Risk
24,92,2,2,1,5,86,0,1,3,2,0,1,1,2,0,1,2,0,73,58.0,79.5,Low Risk
22,79,1,0,1,6,96,2,1,1,0,2,1,1,2,0,0,1,1,68,50.5,82.0,Low Risk
28,82,1,2,1,5,95,2,1,0,0,1,1,1,3,0,1,2,1,69,55.0,82.0,Low Risk
29,100,0,0,1,8,89,2,1,2,2,2,0,1,3,0,1,1,0,76,64.5,82.5,Low Risk
20,76,1,2,1,5,95,2,1,4,1,0,1,2,3,0,1,2,1,68,48.0,81.5,Low Risk
15,85,2,2,0,8,58,0,1,1,1,2,0,0,3,0,0,2,1,65,50.0,61.5,Low Risk
23,75,2,2,1,8,87,1,1,0,0,1,1,2,1,0,1,2,0,66,49.0,76.5,Low Risk
16,76,2,1,0,7,88,0,1,0,1,2,1,2,2,0,2,2,1,65,46.0,76.5,Low Risk
32,88,1,2,0,8,58,1,1,3,1,0,0,0,3,0,1,1,1,69,60.0,63.5,Low Risk
18,82,0,1,1,8,50,2,1,1,0,2,1,2,3,0,1,1,1,66,50.0,58.0,Low Risk
21,91,2,0,0,5,72,2,1,3,1,2,1,0,3,1,1,2,0,69,56.0,70.5,Low Risk
12,64,2,2,0,9,51,1,0,2,1,2,1,1,4,0,0,2,1,59,38.0,55.0,Low Risk
14,68,2,0,0,7,76,2,1,2,0,2,1,2,3,0,1,2,1,65,41.0,70.5,Low Risk
27,80,0,0,0,10,71,0,1,4,1,1,1,1,2,0,0,2,1,72,53.5,71.5,Low Risk
14,70,2,2,1,9,88,1,1,0,0,2,0,2,4,0,0,1,0,64,42.0,76.0,Low Risk
23,81,2,2,0,7,88,1,1,1,1,2,1,2,4,0,2,2,1,69,52.0,78.5,Low Risk
27,61,0,0,1,10,86,2,1,3,2,0,0,2,3,0,1,2,0,70,44.0,78.0,Low Risk
24,71,2,0,1,7,55,1,1,2,0,2,1,2,3,0,0,0,1,67,47.5,61.0,Low Risk
26,81,2,2,0,10,71,1,1,0,2,2,0,2,5,1,1,2,0,67,53.5,69.0,Low Risk
15,83,2,1,1,8,91,2,1,0,1,2,0,1,3,0,0,0,1,64,49.0,77.5,Low Risk
11,97,2,2,1,8,83,1,1,4,2,0,0,0,2,0,1,0,1,68,54.0,75.5,Low Risk
29,86,2,0,0,10,84,1,1,1,1,0,0,2,4,0,1,2,0,72,57.5,78.0,Low Risk
18,77,2,0,1,6,61,2,1,1,1,2,0,1,3,0,1,2,0,65,47.5,63.0,Low Risk
18,97,2,0,0,8,66,1,1,2,2,2,1,1,2,0,0,1,1,70,57.5,68.0,Low Risk
28,91,0,2,0,7,98,1,1,2,1,2,0,2,5,0,2,2,1,75,59.5,86.5,Low Risk
23,68,1,1,1,7,92,2,0,3,1,0,0,1,4,0,1,2,1,65,45.5,78.5,Low Risk
23,65,2,0,1,7,58,1,1,1,1,2,1,1,3,1,0,1,0,63,44.0,60.5,Low Risk
33,87,2,0,0,8,77,1,1,0,1,2,0,2,3,1,1,2,1,71,60.0,74.0,Low Risk
16,82,2,1,1,8,75,2,1,2,2,2,1,2,2,0,0,2,0,66,49.0,70.5,Low Risk
26,92,2,1,1,6,72,2,1,1,1,2,0,1,3,0,1,1,0,69,59.0,70.5,Low Risk
20,90,0,2,0,7,74,1,0,0,0,1,0,2,3,0,2,1,0,68,55.0,71.0,Low Risk
22,85,2,0,0,4,82,2,1,1,2,0,1,2,2,0,2,2,1,71,53.5,76.5,Low Risk
29,99,0,2,1,8,98,0,0,5,1,1,1,1,2,0,2,2,1,77,64.0,87.5,Low Risk
23,81,0,1,1,10,94,0,1,1,2,0,1,1,2,0,0,2,0,70,52.0,82.0,Low Risk
23,65,2,2,0,7,94,2,1,1,0,2,1,0,3,0,0,2,0,66,44.0,80.0,Low Risk
26,93,0,2,0,5,85,1,1,1,0,0,1,2,3,0,0,1,0,73,59.5,79.0,Low Risk
18,70,2,2,1,8,51,2,1,1,1,2,0,0,3,0,0,1,1,62,44.0,56.5,Low Risk
15,91,2,2,0,6,72,1,1,0,2,2,1,1,2,0,1,1,0,65,53.0,68.5,Low Risk
14,98,0,0,1,7,76,2,1,0,1,2,1,1,2,0,2,2,1,71,56.0,73.5,Low Risk
8,88,2,2,1,8,92,0,1,1,1,2,1,0,4,0,0,2,1,66,48.0,79.0,Low Risk
32,84,1,2,1,8,96,2,1,1,1,2,1,2,3,0,1,2,0,72,58.0,84.0,Low Risk
13,78,2,2,1,9,73,2,1,0,2,0,0,0,4,0,1,2,1,64,45.5,68.5,Low Risk
19,75,2,2,0,7,65,1,1,0,1,1,0,1,4,0,1,2,0,63,47.0,64.0,Low Risk
18,74,1,2,1,7,67,1,1,0,1,2,1,2,3,0,1,2,1,63,46.0,65.0,Low Risk
22,85,0,2,0,8,79,0,1,5,2,0,1,1,2,0,1,2,0,72,53.5,75.5,Low Risk
25,90,2,2,1,7,64,2,1,2,2,0,1,2,2,0,1,1,1,71,57.5,67.5,Low Risk
25,87,0,0,1,6,96,1,0,3,2,2,1,2,2,0,1,1,0,72,56.0,84.0,Low Risk
17,68,2,0,1,8,71,2,1,1,2,0,0,1,2,0,1,2,1,65,42.5,68.0,Low Risk
19,80,2,2,1,5,100,2,1,0,2,2,1,1,3,0,1,2,0,67,49.5,83.5,Low Risk
22,92,1,0,1,7,55,1,1,1,1,2,1,2,4,0,1,1,0,68,57.0,61.5,Low Risk
19,79,2,0,1,5,59,2,1,2,1,2,0,1,2,0,2,0,1,66,49.0,62.5,Low Risk
30,81,2,0,0,6,76,2,1,0,0,2,1,2,3,0,2,2,1,72,55.5,74.0,Low Risk
23,91,0,2,0,6,93,2,1,3,1,1,1,1,3,0,1,1,0,71,57.0,82.0,Low Risk
24,86,2,0,0,6,68,1,1,3,1,0,1,2,3,1,0,1,0,70,55.0,69.0,Low Risk
24,76,2,2,0,9,92,2,1,1,2,1,1,1,3,0,2,2,0,68,50.0,80.0,Low Risk
27,96,2,0,0,9,71,1,1,0,1,2,0,2,4,0,0,2,0,72,61.5,71.5,Low Risk
21,67,1,2,1,9,93,0,1,1,1,0,1,1,3,0,0,2,1,66,44.0,79.5,Low Risk
12,100,2,2,0,7,64,2,1,1,2,0,1,2,6,0,1,2,1,69,56.0,66.5,Low Risk
22,65,1,2,1,6,74,0,1,2,2,2,1,2,1,0,0,2,1,65,43.5,69.5,Low Risk
16,61,0,0,0,8,64,2,1,1,1,0,1,2,3,0,1,0,1,62,38.5,63.0,Low Risk
17,96,0,0,0,7,61,1,1,1,1,0,1,2,1,0,0,1,0,69,56.5,65.0,Low Risk
24,70,2,2,1,7,71,2,1,1,2,1,1,0,4,0,1,2,1,65,47.0,68.0,Low Risk
27,89,2,1,0,4,67,2,1,2,1,1,0,1,4,0,0,2,0,69,58.0,68.0,Low Risk
20,92,1,0,1,8,89,2,1,1,1,2,1,1,3,0,1,1,0,69,56.0,79.0,Low Risk
30,100,0,2,1,7,68,1,1,2,2,2,0,1,2,0,2,2,0,75,65.0,71.5,Low Risk
21,72,0,0,1,8,100,2,1,3,1,0,0,2,3,0,0,0,1,70,46.5,85.0,Low Risk
36,88,2,0,0,8,99,0,1,0,1,2,0,0,3,0,0,2,0,74,62.0,86.5,Low Risk
23,65,2,2,1,6,96,2,1,0,1,1,1,2,3,0,1,2,1,65,44.0,80.5,Low Risk
9,76,2,2,0,7,79,2,1,1,2,2,1,0,3,0,0,2,1,63,42.5,71.0,Low Risk
25,94,0,0,0,5,71,1,1,4,2,0,1,0,4,0,0,2,0,74,59.5,72.5,Low Risk
22,75,0,0,1,9,66,1,1,0,1,2,0,1,2,0,2,2,1,67,48.5,66.5,Low Risk
28,84,2,2,1,8,51,2,0,3,2,2,1,2,4,0,2,2,0,71,56.0,61.0,Low Risk
24,80,0,1,1,6,82,2,1,1,1,0,1,1,3,0,0,1,0,68,52.0,75.0,Low Risk
19,86,0,2,0,8,78,2,1,2,2,2,1,0,4,0,0,2,0,69,52.5,73.5,Low Risk
13,99,2,0,0,7,81,2,1,0,2,2,1,2,4,0,2,2,1,71,56.0,76.0,Low Risk
19,62,0,2,1,6,79,1,1,7,2,2,1,1,2,0,1,2,0,66,40.5,72.5,Low Risk
15,83,2,2,1,7,57,1,1,0,2,2,0,2,3,0,2,2,1,65,49.0,61.0,Low Risk
17,95,2,1,1,8,85,1,0,1,1,0,0,0,2,0,0,1,0,66,56.0,75.5,Low Risk
24,79,1,1,1,8,68,0,1,2,1,2,0,0,2,0,1,2,1,65,51.5,66.5,Low Risk
30,63,2,2,0,10,76,2,1,1,2,2,1,1,4,0,2,1,0,67,46.5,71.5,Low Risk
22,82,0,2,0,7,68,0,1,2,1,2,0,1,4,0,2,2,1,70,52.0,69.0,Low Risk
13,73,2,2,1,7,51,2,1,1,1,2,1,2,4,0,2,2,1,63,43.0,57.0,Low Risk
23,66,1,1,0,8,94,1,1,1,2,0,0,1,3,0,2,1,1,64,44.5,79.0,Low Risk
27,94,2,2,1,7,57,2,1,1,2,2,0,1,1,0,1,2,1,71,60.5,64.0,Low Risk
16,81,2,0,1,6,79,2,1,2,1,0,1,2,3,0,0,1,0,68,48.5,73.5,Low Risk
19,97,2,1,0,6,94,2,1,2,0,2,1,1,4,0,2,2,1,72,58.0,83.0,Low Risk
20,92,2,0,1,4,61,2,1,2,0,2,1,1,4,0,0,2,1,71,56.0,66.0,Low Risk
15,88,1,1,1,8,71,2,0,1,1,1,0,2,2,0,2,1,1,64,51.5,67.5,Low Risk
24,60,0,1,1,5,69,2,1,1,2,0,1,1,5,0,1,1,1,64,42.0,66.5,Low Risk
19,77,0,2,1,6,54,1,1,3,0,2,0,0,2,0,0,1,1,66,48.0,60.0,Low Risk
15,96,0,2,0,7,74,2,1,2,1,1,0,2,2,0,1,0,1,68,55.5,71.0,Low Risk
17,67,0,2,1,10,51,2,1,3,1,2,1,2,5,0,1,2,1,65,42.0,58.0,Low Risk
24,71,2,2,1,5,74,2,1,1,2,2,0,2,3,0,1,2,1,67,47.5,70.5,Low Risk
18,81,2,1,1,10,55,1,1,3,1,2,1,0,2,0,1,2,1,64,49.5,59.5,Low Risk
30,71,0,2,1,9,95,0,0,1,2,2,1,1,4,0,0,2,1,70,50.5,82.5,Low Risk
18,68,2,0,1,8,83,1,1,1,1,2,1,2,2,0,0,2,1,65,43.0,74.0,Low Risk
21,84,2,1,0,9,53,1,1,2,2,0,1,0,3,0,1,1,0,65,52.5,59.0,Low Risk
26,64,0,2,0,8,91,0,1,1,2,2,1,2,4,0,1,2,1,68,45.0,79.5,Low Risk
11,62,2,0,1,4,68,2,1,2,0,2,1,0,3,0,1,1,1,61,36.5,64.5,Low Risk
11,89,2,2,1,5,63,2,1,0,2,2,1,1,2,0,0,2,0,65,50.0,64.0,Low Risk
28,82,2,2,1,6,80,2,1,1,1,2,0,1,5,0,1,0,0,69,55.0,74.5,Low Risk
17,77,2,2,0,7,54,1,1,1,1,0,1,2,2,0,0,2,1,64,47.0,59.0,Low Risk
35,83,2,1,0,6,53,2,1,1,1,2,0,1,2,0,1,2,0,69,59.0,61.0,Low Risk
17,75,0,2,1,8,81,1,1,3,0,2,1,1,3,1,2,2,1,67,46.0,74.0,Low Risk
21,97,2,0,1,7,99,0,1,1,2,0,1,1,1,0,2,1,1,74,59.0,86.5,Low Risk
29,62,0,2,1,8,74,2,1,1,1,2,0,0,3,1,0,2,1,66,45.5,70.0,Low Risk
32,87,2,0,1,7,71,2,1,0,0,1,1,1,4,1,0,2,1,72,59.5,71.5,Low Risk
32,96,2,1,1,7,97,1,1,1,1,2,1,1,5,0,0,1,1,73,64.0,85.0,Low Risk
27,92,0,2,0,6,62,0,1,0,2,0,1,2,4,0,0,2,1,73,59.5,67.5,Low Risk
26,67,1,2,1,5,62,0,1,0,2,2,1,0,2,0,1,1,1,63,46.5,62.5,Low Risk
24,72,0,2,1,7,95,2,1,3,1,2,1,0,2,0,2,2,1,69,48.0,82.0,Low Risk
25,89,1,1,1,6,82,0,1,2,1,2,1,1,6,0,2,2,1,71,57.0,76.5,Low Risk
17,63,0,2,0,9,53,0,1,1,1,0,1,1,4,0,0,1,1,63,40.0,58.0,Low Risk
15,92,2,0,1,5,84,2,1,0,0,1,1,2,5,0,1,1,0,69,53.5,76.5,Low Risk
20,89,0,0,1,10,91,1,1,3,2,2,0,1,3,0,0,1,1,72,54.5,81.5,Low Risk
19,89,0,1,1,7,64,2,1,2,1,2,1,2,4,1,2,1,0,68,54.0,66.0,Low Risk
17,64,1,0,0,7,69,2,1,1,2,2,1,0,3,0,1,2,0,62,40.5,65.5,Low Risk
24,89,1,0,1,6,60,2,1,1,1,2,0,1,2,0,1,2,1,68,56.5,64.0,Low Risk
26,87,2,2,1,8,82,0,1,1,1,2,1,0,2,0,2,2,1,71,56.5,76.5,Low Risk
21,93,2,1,1,7,83,1,0,1,0,0,1,1,3,1,1,1,1,67,57.0,75.0,Low Risk
29,62,1,0,1,7,53,0,1,0,1,2,0,2,3,0,0,1,0,65,45.5,59.0,Low Risk
13,61,1,2,1,8,84,0,0,1,2,0,1,1,3,1,2,0,1,60,37.0,72.0,Low Risk
19,75,2,0,1,8,83,0,1,2,0,2,1,1,2,0,1,2,1,68,47.0,75.5,Low Risk
16,66,1,2,1,9,52,2,1,1,2,1,1,0,3,1,1,2,1,59,41.0,55.5,Low Risk
20,97,0,2,1,6,81,0,1,2,1,1,1,1,3,0,1,1,1,71,58.5,76.0,Low Risk
29,94,1,2,1,7,95,2,0,2,1,2,1,1,3,1,0,1,1,70,61.5,82.5,Low Risk
24,60,1,1,0,7,66,2,1,1,2,0,1,1,4,0,0,2,0,62,42.0,64.0,Low Risk
14,67,2,2,0,10,53,2,1,2,0,2,1,1,3,0,0,2,1,62,40.5,57.5,Low Risk
31,61,0,2,0,7,84,2,1,2,2,2,0,1,3,0,1,2,1,68,46.0,76.0,Low Risk
27,73,2,2,0,8,80,1,1,3,2,2,0,0,3,0,1,2,0,68,50.0,74.0,Low Risk
23,96,2,2,1,8,99,0,1,3,1,1,1,2,4,0,1,2,0,74,59.5,86.5,Low Risk
19,64,1,2,0,8,62,2,1,0,0,2,1,2,4,1,0,2,1,61,41.5,61.5,Low Risk
14,84,2,2,1,8,70,2,1,1,1,0,1,1,5,0,0,2,1,67,49.0,68.5,Low Risk
18,78,2,1,0,6,73,2,1,1,0,0,1,2,2,0,1,1,0,65,48.0,69.0,Low Risk
27,98,1,2,1,6,93,1,0,5,0,0,1,2,3,0,1,1,0,101,62.5,97.0,Low Risk
31,65,2,1,1,7,71,2,1,1,1,2,1,1,4,0,1,1,1,65,48.0,68.0,Low Risk
29,68,2,2,0,4,89,2,1,0,2,2,0,1,4,1,0,2,1,67,48.5,78.0,Low Risk
17,61,2,0,1,7,58,1,1,2,1,2,1,2,3,1,1,2,0,61,39.0,59.5,Low Risk
13,77,2,2,0,6,70,2,1,3,2,0,1,1,4,1,1,2,1,64,45.0,67.0,Low Risk
21,71,0,1,0,7,58,0,1,1,2,0,1,2,3,1,0,0,0,64,46.0,61.0,Low Risk
9,95,2,2,1,7,97,2,1,1,1,1,1,1,2,0,0,2,1,67,52.0,82.0,Low Risk
22,84,2,2,1,5,59,2,1,0,0,0,0,2,3,0,0,2,0,69,53.0,64.0,Low Risk
19,85,0,2,1,9,71,1,1,1,2,0,1,2,2,0,2,1,0,69,52.0,70.0,Low Risk
17,81,0,2,0,7,54,2,1,4,1,2,1,2,3,0,1,2,0,67,49.0,60.5,Low Risk
10,64,2,0,0,8,96,2,1,1,2,2,1,1,3,0,1,1,1,62,37.0,79.0,Low Risk
23,78,1,0,0,7,81,2,1,0,1,2,0,1,1,0,1,2,1,66,50.5,73.5,Low Risk
17,100,0,2,0,8,98,1,1,0,2,0,1,2,4,0,0,2,1,72,58.5,85.0,Low Risk
13,93,2,2,1,5,52,1,1,2,2,2,1,2,3,0,0,2,0,67,53.0,59.5,Low Risk
3,96,0,0,1,9,59,2,1,2,1,2,1,0,3,0,0,1,0,66,49.5,62.5,Low Risk
20,93,1,1,1,8,69,2,1,2,1,2,1,1,4,0,1,1,1,67,56.5,68.0,Low Risk
31,64,0,1,1,7,81,1,1,1,2,2,1,2,4,0,1,2,0,67,47.5,74.0,Low Risk
30,69,2,2,1,7,66,2,1,0,2,1,1,2,4,0,2,2,0,68,49.5,67.0,Low Risk
17,60,0,2,1,9,86,2,1,0,1,0,1,2,2,0,1,2,1,63,38.5,74.5,Low Risk
16,72,2,0,0,6,58,1,1,1,2,2,1,0,2,0,1,0,1,62,44.0,60.0,Low Risk
23,64,0,2,1,5,80,1,1,3,2,0,1,0,2,1,0,1,0,65,43.5,72.5,Low Risk
14,79,2,2,1,6,70,2,1,1,1,2,1,2,6,0,0,1,1,65,46.5,67.5,Low Risk
22,87,2,0,1,7,75,2,1,0,2,0,1,2,2,1,0,2,0,70,54.5,72.5,Low Risk
25,95,1,2,0,7,78,2,1,7,1,2,1,2,4,0,1,2,1,73,60.0,75.5,Low Risk
27,90,0,2,1,9,53,2,1,1,2,0,1,2,2,0,2,2,0,73,58.5,63.0,Low Risk
19,98,2,1,1,6,96,2,0,2,1,2,0,0,2,0,1,1,1,68,58.5,82.0,Low Risk
19,62,2,1,0,6,89,0,1,3,2,2,1,2,1,0,1,1,1,63,40.5,76.0,Low Risk
15,60,2,1,1,5,72,0,1,2,0,0,1,2,2,0,1,2,1,62,37.5,67.0,Low Risk
15,86,0,2,1,8,77,2,1,0,2,2,1,2,3,0,2,2,1,69,50.5,73.0,Low Risk
19,72,2,0,0,5,52,2,1,2,2,2,1,1,3,0,2,2,1,66,45.5,59.0,Low Risk
22,70,2,0,1,8,75,0,1,0,2,2,0,2,3,0,2,2,1,68,46.0,71.5,Low Risk
25,73,0,2,1,6,71,1,1,0,1,2,0,2,3,0,0,0,0,67,49.0,69.0,Low Risk
15,71,0,0,1,6,69,1,1,2,1,0,0,0,4,0,0,2,0,65,43.0,67.0,Low Risk
29,80,1,2,1,10,91,0,0,1,0,2,1,2,3,0,0,1,1,70,54.5,80.5,Low Risk
18,78,1,2,1,9,59,0,0,0,0,0,0,2,1,0,1,1,0,64,48.0,61.5,Low Risk
20,80,1,1,1,7,59,0,1,2,2,0,0,1,3,0,1,1,1,65,50.0,62.0,Low Risk
16,87,2,2,0,5,76,0,1,1,1,0,0,1,2,0,2,0,0,67,51.5,71.5,Low Risk
5,75,2,1,1,10,84,2,1,0,0,2,0,1,4,0,2,1,0,62,40.0,73.0,Low Risk
25,70,2,2,1,7,51,0,1,3,1,2,1,2,4,0,1,1,1,66,47.5,58.5,Low Risk
24,67,0,0,1,7,77,1,1,0,0,2,1,2,2,0,0,2,0,68,45.5,72.5,Low Risk
18,74,2,1,0,8,65,0,1,0,2,0,1,2,4,0,0,1,0,64,46.0,64.5,Low Risk
20,90,0,1,0,4,88,2,1,3,1,2,1,0,3,0,1,1,1,69,55.0,78.5,Low Risk
23,90,2,2,1,6,73,1,0,1,0,2,0,2,2,0,1,2,0,69,56.5,71.0,Low Risk
11,87,2,2,1,7,92,2,1,1,2,2,1,2,5,0,1,1,0,67,49.0,79.5,Low Risk
17,69,2,2,1,7,70,1,1,0,1,0,1,1,3,1,0,1,1,61,43.0,65.5,Low Risk
25,84,0,2,1,5,91,1,1,1,2,2,1,2,4,1,2,1,0,70,54.5,80.5,Low Risk
12,83,1,2,1,7,86,1,1,1,0,2,1,0,4,0,0,2,0,65,47.5,75.5,Low Risk
22,79,2,2,1,7,91,1,1,0,1,2,1,2,4,1,0,1,1,66,50.5,78.5,Low Risk
12,82,1,2,1,10,91,2,1,3,1,2,1,0,3,0,2,2,1,66,47.0,78.5,Low Risk
23,80,2,0,1,9,74,2,1,4,2,2,1,0,3,0,1,1,1,69,51.5,71.5,Low Risk
20,83,2,2,1,7,68,0,1,1,2,2,1,2,1,0,1,2,0,67,51.5,67.5,Low Risk
10,89,0,0,1,7,88,2,1,2,0,2,0,2,2,0,2,2,0,71,49.5,79.5,Low Risk
27,64,0,0,1,9,68,0,1,1,1,0,0,1,4,0,1,2,1,68,45.5,68.0,Low Risk
16,90,2,2,0,7,54,0,0,2,2,2,1,2,3,0,1,2,0,67,53.0,60.5,Low Risk
15,65,0,2,0,5,93,1,1,2,1,2,1,1,4,1,1,2,0,63,40.0,78.0,Low Risk
21,63,2,2,0,10,70,1,1,1,0,0,0,2,2,0,0,2,0,64,42.0,67.0,Low Risk
27,99,0,2,1,6,57,2,1,3,1,2,1,1,3,0,0,1,1,73,63.0,65.0,Low Risk
14,98,2,2,1,10,82,0,1,1,1,2,0,2,3,0,1,1,1,69,56.0,75.5,Low Risk
